학원명,지역(구),학원주소,전화번호,1개월 교습비,강사수,학년-초,학년-중,학년-고,학년-기타,과목-국어,과목-영어,과목-수학,과목-사회,과목-과학,과목-외국어,과목-논술,과목-예능,과목-기타,반명
아이지에스이아카데미(IGSE Academy)동작영어학원,동작구,서울특별시 동작구 사당로 264-1 5층 (사당동),02-523-4528,326700,4,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
종로엠신림보습학원,관악구,"서울특별시 관악구 난곡로 50 , 2층 일부ㆍ4층 일부 (신림동, 신림동 1735-8 제2종근린생활시설 (자연기 )",02-830-0833,196700,6,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
종로엠신림보습학원,관악구,"서울특별시 관악구 난곡로 50 , 2층 일부ㆍ4층 일부 (신림동, 신림동 1735-8 제2종근린생활시설 (자연기 )",02-830-0833,200000,6,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
종로엠신림보습학원,관악구,"서울특별시 관악구 난곡로 50 , 2층 일부ㆍ4층 일부 (신림동, 신림동 1735-8 제2종근린생활시설 (자연기 )",02-830-0833,443300,6,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
율에듀학원,동작구,"서울특별시 동작구 상도로 252 , 3층 일부",02-817-2777,356700,5,TRUE,TRUE,TRUE,TRUE,0,0,1,0,0,0,1,0,0,수학/논술
율에듀학원,동작구,"서울특별시 동작구 상도로 252 , 3층 일부",02-817-2777,356700,5,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,1,0,0,영어/논술
율에듀학원,동작구,"서울특별시 동작구 상도로 252 , 3층 일부",02-817-2777,385000,5,FALSE,TRUE,FALSE,FALSE,1,0,0,0,0,0,1,0,0,국어/논술
율에듀학원,동작구,"서울특별시 동작구 상도로 252 , 3층 일부",02-817-2777,283300,5,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,논술
케이유유레카보습학원,동작구,서울특별시 동작구 국사봉길 18 2층 (신대방동),02-821-0064,300000,2,FALSE,TRUE,TRUE,TRUE,0,0,1,0,0,0,0,0,0,수학
케이유유레카보습학원,동작구,서울특별시 동작구 국사봉길 18 2층 (신대방동),02-821-0064,300000,2,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
케이유유레카보습학원,동작구,서울특별시 동작구 국사봉길 18 2층 (신대방동),02-821-0064,500000,2,FALSE,FALSE,FALSE,TRUE,0,0,1,0,0,0,1,0,0,수학/논술
케이유유레카보습학원,동작구,서울특별시 동작구 국사봉길 18 2층 (신대방동),02-821-0064,500000,2,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1,0,1,0,0,과학/논술
윤선생영어숲신림북부보습학원,관악구,"서울특별시 관악구 난곡로34길 5 , 2층 (신림동)",02-837-0555,215000,2,FALSE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,영어
키맨학원,관악구,"서울특별시 관악구 관악로30길 12 우성아파트 상가405호,406호일부 (봉천동)",02-883-3600,263800,4,TRUE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
키맨학원,관악구,"서울특별시 관악구 관악로30길 12 우성아파트 상가405호,406호일부 (봉천동)",02-883-3600,225000,4,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
하나씨엠에스보습학원,동작구,"서울특별시 동작구 매봉로 40 1,2층(상도1동)",02-824-0295,146000,3,TRUE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
하나씨엠에스보습학원,동작구,"서울특별시 동작구 매봉로 40 1,2층(상도1동)",02-824-0295,77500,3,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
공학원,동작구,"서울특별시 동작구 국사봉1길 7 , 4층 (대방동, 양지보습학원)",02-812-9113,240000,1,FALSE,FALSE,FALSE,TRUE,0,0,1,0,0,0,0,0,0,수학
공학원,동작구,"서울특별시 동작구 국사봉1길 7 , 4층 (대방동, 양지보습학원)",02-812-9113,240000,1,FALSE,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,영어
공학원,동작구,"서울특별시 동작구 국사봉1길 7 , 4층 (대방동, 양지보습학원)",02-812-9113,240000,1,FALSE,FALSE,FALSE,TRUE,1,0,0,0,0,0,0,0,0,국어
튼튼영어마스터클럽사당서린보습학원,동작구,"서울특별시 동작구 사당로16길 90 1,2층 (사당동)",02-584-1136,216700,3,TRUE,TRUE,TRUE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
튼튼영어마스터클럽사당서린보습학원,동작구,"서울특별시 동작구 사당로16길 90 1,2층 (사당동)",02-584-1136,190000,3,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
튼튼영어마스터클럽사당서린보습학원,동작구,"서울특별시 동작구 사당로16길 90 1,2층 (사당동)",02-584-1136,90000,3,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,0,국어/영어
유로보습학원,동작구,"서울특별시 동작구 상도로50길 4 , 3층 (상도동, 다올빌딩)",02-876-2110,326700,1,FALSE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터상도약수학원,동작구,서울특별시 동작구 양녕로26길 29 파크빌딩2층 (상도동),02-817-9509,40500,5,TRUE,TRUE,TRUE,FALSE,1,0,1,0,0,0,0,0,0,국어/수학
눈높이러닝센터상도약수학원,동작구,서울특별시 동작구 양녕로26길 29 파크빌딩2층 (상도동),02-817-9509,45300,5,FALSE,FALSE,TRUE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
눈높이러닝센터상도약수학원,동작구,서울특별시 동작구 양녕로26길 29 파크빌딩2층 (상도동),02-817-9509,132200,5,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
눈높이러닝센터상도약수학원,동작구,서울특별시 동작구 양녕로26길 29 파크빌딩2층 (상도동),02-817-9509,32000,5,FALSE,TRUE,FALSE,FALSE,0,0,1,1,0,0,0,0,0,수학/사회
눈높이러닝센터상도약수학원,동작구,서울특별시 동작구 양녕로26길 29 파크빌딩2층 (상도동),02-817-9509,35000,5,FALSE,TRUE,FALSE,FALSE,0,0,1,0,1,0,0,0,0,수학/과학
눈높이러닝센터상도약수학원,동작구,서울특별시 동작구 양녕로26길 29 파크빌딩2층 (상도동),02-817-9509,45000,5,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1,0,0,0,0,국어/영어/수학/사회/과학
아이지에스이아카데미(IGSE Academy)사당영어학원,동작구,서울특별시 동작구 사당로 172 2층 (사당동),02-523-0594,141100,5,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,영어
조선생보습학원,동작구,서울특별시 동작구 여의대방로 202 3층 (대방동),02-824-4291,380000,6,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
밤비니지니어스보습학원,동작구,서울특별시 동작구 장승배기로 37 4층 (상도동),02-816-1786,200000,2,TRUE,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
밤비니지니어스보습학원,동작구,서울특별시 동작구 장승배기로 37 4층 (상도동),02-816-1786,209000,2,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
메가탑보습학원,관악구,서울특별시 관악구 조원로 160-1 2층 (신림동),02-856-1379,215000,2,FALSE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
메가탑보습학원,관악구,서울특별시 관악구 조원로 160-1 2층 (신림동),02-856-1379,175000,2,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터신사보습학원,관악구,"서울특별시 관악구 조원로 128 , 3층일부 (신림동)",02-856-9090,40500,5,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
눈높이러닝센터신사보습학원,관악구,"서울특별시 관악구 조원로 128 , 3층일부 (신림동)",02-856-9090,45300,5,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터신사보습학원,관악구,"서울특별시 관악구 조원로 128 , 3층일부 (신림동)",02-856-9090,34300,5,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
눈높이러닝센터신사보습학원,관악구,"서울특별시 관악구 조원로 128 , 3층일부 (신림동)",02-856-9090,32000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
눈높이러닝센터신사보습학원,관악구,"서울특별시 관악구 조원로 128 , 3층일부 (신림동)",02-856-9090,35000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
눈높이러닝센터신사보습학원,관악구,"서울특별시 관악구 조원로 128 , 3층일부 (신림동)",02-856-9090,144900,5,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
눈높이러닝센터신사보습학원,관악구,"서울특별시 관악구 조원로 128 , 3층일부 (신림동)",02-856-9090,45000,5,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,0,0,0,0,국어/영어/사회/과학
윤선생아이지에스이아카데미(IGSE Academy)보라매학원,관악구,"서울특별시 관악구 보라매로 14 , 2~3층 (봉천동)",02-878-0594,168900,9,TRUE,TRUE,TRUE,TRUE,0,1,0,0,0,0,0,0,0,영어
윤선생아이지에스이아카데미(IGSE Academy)보라매학원,관악구,"서울특별시 관악구 보라매로 14 , 2~3층 (봉천동)",02-878-0594,197500,9,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
프라미스보습학원,동작구,서울특별시 동작구 동작대로29길 69 두성프라자401호 (사당동),02-537-3687,275000,6,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
프라미스보습학원,동작구,서울특별시 동작구 동작대로29길 69 두성프라자401호 (사당동),02-537-3687,275000,6,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
프라미스보습학원,동작구,서울특별시 동작구 동작대로29길 69 두성프라자401호 (사당동),02-537-3687,300000,6,TRUE,FALSE,FALSE,FALSE,1,0,0,1,1,0,0,0,0,국어/사회/과학
프라미스보습학원,동작구,서울특별시 동작구 동작대로29길 69 두성프라자401호 (사당동),02-537-3687,733300,6,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
씨앤엘보습학원,동작구,"서울특별시 동작구 여의대방로36길 18 , 2층 (대방동)",02-816-4530,285000,1,FALSE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
씨앤엘보습학원,동작구,"서울특별시 동작구 여의대방로36길 18 , 2층 (대방동)",02-816-4530,285000,1,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
씨앤엘보습학원,동작구,"서울특별시 동작구 여의대방로36길 18 , 2층 (대방동)",02-816-4530,285000,1,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
비상하는참인재학원,동작구,서울특별시 동작구 상도로 73 4층 (대방동),02-884-0909,250000,6,TRUE,TRUE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
비상하는참인재학원,동작구,서울특별시 동작구 상도로 73 4층 (대방동),02-884-0909,250000,6,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
비상하는참인재학원,동작구,서울특별시 동작구 상도로 73 4층 (대방동),02-884-0909,250000,6,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,사회
비상하는참인재학원,동작구,서울특별시 동작구 상도로 73 4층 (대방동),02-884-0909,255000,6,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
비상하는참인재학원,동작구,서울특별시 동작구 상도로 73 4층 (대방동),02-884-0909,273300,6,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
영전보습학원,관악구,서울특별시 관악구 관악로 203 엔젤빌딩602호 (봉천동),02-877-3901,425000,4,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
영전보습학원,관악구,서울특별시 관악구 관악로 203 엔젤빌딩602호 (봉천동),02-877-3901,425000,4,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
핵심수학보습학원,동작구,"서울특별시 동작구 상도로 297 , 3층 (상도1동)",02-3280-1544,203600,7,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
핵심수학보습학원,동작구,"서울특별시 동작구 상도로 297 , 3층 (상도1동)",02-3280-1544,160000,7,FALSE,TRUE,FALSE,FALSE,0,0,1,0,1,0,0,0,0,수학/과학
핵심수학보습학원,동작구,"서울특별시 동작구 상도로 297 , 3층 (상도1동)",02-3280-1544,260000,7,FALSE,TRUE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
아이지에스이아카데미(IGSE Academy)흑석영어학원,동작구,서울특별시 동작구 서달로14가길 1 303호 (흑석동),02-826-0594,185000,4,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터신대방보습학원,동작구,"서울특별시 동작구 상도로 43 , 2층 (대방동)",02-814-9109,40500,6,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
눈높이러닝센터신대방보습학원,동작구,"서울특별시 동작구 상도로 43 , 2층 (대방동)",02-814-9109,45300,6,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터신대방보습학원,동작구,"서울특별시 동작구 상도로 43 , 2층 (대방동)",02-814-9109,34300,6,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
눈높이러닝센터신대방보습학원,동작구,"서울특별시 동작구 상도로 43 , 2층 (대방동)",02-814-9109,32000,6,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
눈높이러닝센터신대방보습학원,동작구,"서울특별시 동작구 상도로 43 , 2층 (대방동)",02-814-9109,35000,6,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
눈높이러닝센터신대방보습학원,동작구,"서울특별시 동작구 상도로 43 , 2층 (대방동)",02-814-9109,144900,6,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
눈높이러닝센터신대방보습학원,동작구,"서울특별시 동작구 상도로 43 , 2층 (대방동)",02-814-9109,45000,6,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,0,0,0,0,국어/영어/사회/과학
눈높이러닝센터인헌보습학원,관악구,서울특별시 관악구 인헌6길 21 4층 (봉천동),02-882-9109,40500,5,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
눈높이러닝센터인헌보습학원,관악구,서울특별시 관악구 인헌6길 21 4층 (봉천동),02-882-9109,45300,5,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터인헌보습학원,관악구,서울특별시 관악구 인헌6길 21 4층 (봉천동),02-882-9109,34300,5,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
눈높이러닝센터인헌보습학원,관악구,서울특별시 관악구 인헌6길 21 4층 (봉천동),02-882-9109,32000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
눈높이러닝센터인헌보습학원,관악구,서울특별시 관악구 인헌6길 21 4층 (봉천동),02-882-9109,35000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
눈높이러닝센터인헌보습학원,관악구,서울특별시 관악구 인헌6길 21 4층 (봉천동),02-882-9109,144900,5,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
눈높이러닝센터인헌보습학원,관악구,서울특별시 관악구 인헌6길 21 4층 (봉천동),02-882-9109,45000,5,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,0,0,0,0,국어/영어/사회/과학
델타수학학원,관악구,서울특별시 관악구 호암로 530 2층 (신림동),02-815-6625,310000,1,FALSE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
델타수학학원,관악구,서울특별시 관악구 호암로 530 2층 (신림동),02-815-6625,256700,1,FALSE,TRUE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
이티영어보습학원,동작구,"서울특별시 동작구 여의대방로36길 29 , 2층 일부 (대방동,대림아파트)",02-784-0579,302000,8,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
이화보습학원,관악구,서울특별시 관악구 난곡로 197 남강빌딩6층 (신림동),02-863-0926,290000,4,FALSE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
이지학원,관악구,"서울특별시 관악구 남부순환로 1783 , 1,4,7층 일부 (봉천동)",02-888-8262,310000,24,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
이지학원,관악구,"서울특별시 관악구 남부순환로 1783 , 1,4,7층 일부 (봉천동)",02-888-8262,147500,24,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
이지학원,관악구,"서울특별시 관악구 남부순환로 1783 , 1,4,7층 일부 (봉천동)",02-888-8262,156700,24,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
이지학원,관악구,"서울특별시 관악구 남부순환로 1783 , 1,4,7층 일부 (봉천동)",02-888-8262,165000,24,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
이지학원,관악구,"서울특별시 관악구 남부순환로 1783 , 1,4,7층 일부 (봉천동)",02-888-8262,165000,24,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,사회
눈높이러닝센터신원보습학원,관악구,"서울특별시 관악구 문성로 240 , 2층 (신림동)",02-865-9090,40500,5,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
눈높이러닝센터신원보습학원,관악구,"서울특별시 관악구 문성로 240 , 2층 (신림동)",02-865-9090,45300,5,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터신원보습학원,관악구,"서울특별시 관악구 문성로 240 , 2층 (신림동)",02-865-9090,34300,5,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
눈높이러닝센터신원보습학원,관악구,"서울특별시 관악구 문성로 240 , 2층 (신림동)",02-865-9090,32000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
눈높이러닝센터신원보습학원,관악구,"서울특별시 관악구 문성로 240 , 2층 (신림동)",02-865-9090,35000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
눈높이러닝센터신원보습학원,관악구,"서울특별시 관악구 문성로 240 , 2층 (신림동)",02-865-9090,144900,5,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
눈높이러닝센터신원보습학원,관악구,"서울특별시 관악구 문성로 240 , 2층 (신림동)",02-865-9090,45000,5,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,0,0,0,0,국어/영어/사회/과학
정호올림피아드보습학원,관악구,서울특별시 관악구 남부순환로 1517 5층 (신림동),02-830-1566,150000,1,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
정호올림피아드보습학원,관악구,서울특별시 관악구 남부순환로 1517 5층 (신림동),02-830-1566,150000,1,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
정호올림피아드보습학원,관악구,서울특별시 관악구 남부순환로 1517 5층 (신림동),02-830-1566,32500,1,TRUE,FALSE,FALSE,FALSE,1,0,0,1,1,0,0,0,0,국어/사회/과학
정호올림피아드보습학원,관악구,서울특별시 관악구 남부순환로 1517 5층 (신림동),02-830-1566,330000,1,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
엠앤이영어수학학원,관악구,서울특별시 관악구 신림로 265 202호 (신림동),02-875-7856,271100,3,TRUE,TRUE,TRUE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
눈높이러닝센터상도성대보습학원,동작구,"서울특별시 동작구 성대로 11 , 3층 (상도동)",02-822-0909,40500,6,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
눈높이러닝센터상도성대보습학원,동작구,"서울특별시 동작구 성대로 11 , 3층 (상도동)",02-822-0909,45300,6,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터상도성대보습학원,동작구,"서울특별시 동작구 성대로 11 , 3층 (상도동)",02-822-0909,34300,6,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
눈높이러닝센터상도성대보습학원,동작구,"서울특별시 동작구 성대로 11 , 3층 (상도동)",02-822-0909,32000,6,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
눈높이러닝센터상도성대보습학원,동작구,"서울특별시 동작구 성대로 11 , 3층 (상도동)",02-822-0909,35000,6,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
눈높이러닝센터상도성대보습학원,동작구,"서울특별시 동작구 성대로 11 , 3층 (상도동)",02-822-0909,144900,6,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
눈높이러닝센터상도성대보습학원,동작구,"서울특별시 동작구 성대로 11 , 3층 (상도동)",02-822-0909,45000,6,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,0,0,0,0,국어/영어/사회/과학
이수케이투학원,동작구,"서울특별시 동작구 동작대로39길 22 , 이수힐스테이트아파트단지내상가 2층 234~237 (동작동, 이수힐스테이트)",02-3477-1336,325000,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
이수케이투학원,동작구,"서울특별시 동작구 동작대로39길 22 , 이수힐스테이트아파트단지내상가 2층 234~237 (동작동, 이수힐스테이트)",02-3477-1336,356500,2,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
이수케이투학원,동작구,"서울특별시 동작구 동작대로39길 22 , 이수힐스테이트아파트단지내상가 2층 234~237 (동작동, 이수힐스테이트)",02-3477-1336,225000,2,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
이수케이투학원,동작구,"서울특별시 동작구 동작대로39길 22 , 이수힐스테이트아파트단지내상가 2층 234~237 (동작동, 이수힐스테이트)",02-3477-1336,225000,2,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
국동국어고샘수학학원,관악구,서울특별시 관악구 관악로 244 201호 (봉천동),02-878-7838,255700,1,TRUE,TRUE,TRUE,FALSE,1,0,1,0,0,0,0,0,0,국어/수학
원스톱보습학원,동작구,서울특별시 동작구 신대방14길 16 지하1층 (신대방동),02-836-7595,240000,7,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
원스톱보습학원,동작구,서울특별시 동작구 신대방14길 16 지하1층 (신대방동),02-836-7595,250000,7,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
원스톱보습학원,동작구,서울특별시 동작구 신대방14길 16 지하1층 (신대방동),02-836-7595,446700,7,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
원스톱보습학원,동작구,서울특별시 동작구 신대방14길 16 지하1층 (신대방동),02-836-7595,200000,7,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
탑스터디보습학원,관악구,"서울특별시 관악구 남현7길 2 , 2층 (남현동)",02-597-2998,177500,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
탑스터디보습학원,관악구,"서울특별시 관악구 남현7길 2 , 2층 (남현동)",02-597-2998,177500,2,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
이쌤영어학원,관악구,"서울특별시 관악구 성현로 80 401동 2호(봉천동, 관악드림타운)",02-876-6555,265000,2,FALSE,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,영어
푸른이엠보습학원,동작구,"서울특별시 동작구 노량진로 250 , 2층 우측 (본동)",02-812-3705,256700,2,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
푸른이엠보습학원,동작구,"서울특별시 동작구 노량진로 250 , 2층 우측 (본동)",02-812-3705,256700,2,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
푸른이엠보습학원,동작구,"서울특별시 동작구 노량진로 250 , 2층 우측 (본동)",02-812-3705,466700,2,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
푸른이엠보습학원,동작구,"서울특별시 동작구 노량진로 250 , 2층 우측 (본동)",02-812-3705,566700,2,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
아이비보습학원,동작구,서울특별시 동작구 사당로16길 28 (3층) (사당동),02-525-0545,242500,3,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
아이비보습학원,동작구,서울특별시 동작구 사당로16길 28 (3층) (사당동),02-525-0545,266700,3,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
생각수학보습학원,관악구,서울특별시 관악구 청림6길 19-3 2층 (봉천동),02-872-9203,110000,3,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
윤선생아이지에스이아카데미(IGSE Academy)대방남부학원,동작구,"서울특별시 동작구 여의대방로 250 , 상가 4-2호, 5-1호",02-826-0582,142900,6,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
윤선생아이지에스이아카데미(IGSE Academy)대방남부학원,동작구,"서울특별시 동작구 여의대방로 250 , 상가 4-2호, 5-1호",02-826-0582,215000,6,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
행운러닝센터보습학원,관악구,"서울특별시 관악구 행운1길 132 , 3층 일부",02-872-9509,40500,5,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
행운러닝센터보습학원,관악구,"서울특별시 관악구 행운1길 132 , 3층 일부",02-872-9509,45300,5,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
행운러닝센터보습학원,관악구,"서울특별시 관악구 행운1길 132 , 3층 일부",02-872-9509,34300,5,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
행운러닝센터보습학원,관악구,"서울특별시 관악구 행운1길 132 , 3층 일부",02-872-9509,32000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
행운러닝센터보습학원,관악구,"서울특별시 관악구 행운1길 132 , 3층 일부",02-872-9509,35000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
행운러닝센터보습학원,관악구,"서울특별시 관악구 행운1길 132 , 3층 일부",02-872-9509,144900,5,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
행운러닝센터보습학원,관악구,"서울특별시 관악구 행운1길 132 , 3층 일부",02-872-9509,45000,5,FALSE,TRUE,FALSE,FALSE,1,1,0,1,1,0,0,0,0,국어/영어/사회/과학
눈높이러닝센터대방보습학원,동작구,서울특별시 동작구 등용로 122 (대방동),02-825-9509,40500,6,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
눈높이러닝센터대방보습학원,동작구,서울특별시 동작구 등용로 122 (대방동),02-825-9509,45300,6,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
눈높이러닝센터대방보습학원,동작구,서울특별시 동작구 등용로 122 (대방동),02-825-9509,34300,6,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
